"PNuid_NLidu","Name_en","Nom_fr","Province","Latitude","Longitude"
2601,"Harcourt","Harcourt","NL",48.197231,-53.859109
2602,"Aspey Brook","Aspey Brook","NL",48.161577,-53.845695
2603,"Snooks Harbour","Snooks Harbour","NL",48.159388,-53.877227
2604,"Elliott's Cove","Elliott's Cove","NL",48.142383,-53.903601
2605,"Deep Bight","Deep Bight","NL",48.094922,-53.946116
2606,"Adeytown","Adeytown","NL",48.074392,-53.933615
2607,"Hillview","Hillview","NL",48.035444,-53.921888
2608,"Queen's Cove","Queen's Cove","NL",48.00964,-53.924985
2609,"North West Brook-Ivany's Cove","North West Brook-Ivany's Cove","NL",48.020647,-53.954982
2610,"Hodge's Cove","Hodge's Cove","NL",48.00859722,-53.74604444
2611,"Long Beach","Long Beach","NL",47.996011,-53.815302
2612,"Hatchet Cove","Hatchet Cove","NL",48.027612,-53.800352
2613,"Butter Cove","Butter Cove","NL",48.026064,-53.650013
2614,"Little Heart's Ease","Little Heart's Ease","NL",48.012546,-53.684853
2615,"Southport","Southport","NL",48.043268,-53.641762
2616,"Gooseberry Cove","Gooseberry Cove","NL",48.032481,-53.638665
2617,"St. Jones Within","St. Jones Within","NL",48.043411,-53.753963
2618,"Garden Cove","Garden Cove","NL",47.852572,-54.157347
2619,"Goobies","Goobies","NL",47.944307,-53.964958
2620,"Sibleys Cove","Sibleys Cove","NL",48.038774,-53.10456
2621,"Pinware","Pinware","NL",51.62851389,-56.70693333
2622,"West St. Modeste","West St. Modeste","NL",51.592574,-56.707602
2623,"L'Anse-au-Clair","L'Anse-au-Clair","NL",51.432643,-57.063886
2624,"English Point","English Point","NL",51.490527,-56.927768
2625,"Capstan Island","Capstan Island","NL",51.57064722,-56.73329167
2626,"Barge Bay","Barge Bay","NL",51.798973,-56.209602
2627,"Lodge Bay","Lodge Bay","NL",52.23236,-55.84986
2628,"St. Lewis","St. Lewis","NL",52.3692,-55.6879
2629,"Pensons Arm","Pensons Arm","NL",52.688835,-55.890321
2630,"Williams Harbour","Williams Harbour","NL",52.5616,-55.7731
2631,"Normans Bay","Normans Bay","NL",52.93691111,-55.90881111
2632,"L'Anse-Amour","L'Anse-Amour","NL",51.468008,-56.87219
2633,"Montréal","Montréal","QC",45.528995,-73.562068
2634,"Laval","Laval","QC",45.585427,-73.750553
2635,"Gatineau","Gatineau","QC",45.490545,-75.657295
2636,"Québec","Québec","QC",46.811294,-71.22466
2637,"Longueuil","Longueuil","QC",45.530206,-73.481511
2638,"Beauport","Beauport","QC",46.875516,-71.190571
2639,"Sainte-Foy","Sainte-Foy","QC",46.765502,-71.294731
2640,"Charlesbourg","Charlesbourg","QC",46.867148,-71.260922
2641,"Hull","Hull","QC",45.433789,-75.719371
2642,"Brossard","Brossard","QC",45.455373,-73.4668
2643,"Chicoutimi","Chicoutimi","QC",48.417079,-71.069872
2644,"Jonquière","Jonquière","QC",48.408027,-71.248212
2645,"Repentigny","Repentigny","QC",45.739397,-73.462018
2646,"Drummondville","Drummondville","QC",45.880722,-72.509708
2647,"Granby","Granby","QC",45.406406,-72.732197
2648,"Terrebonne","Terrebonne","QC",45.701584,-73.632998
2649,"Châteauguay","Châteauguay","QC",45.365451,-73.739037
2650,"Lévis","Lévis","QC",46.808019,-71.166514
2651,"Saint-Eustache","Saint-Eustache","QC",45.570437,-73.884104
2652,"Victoriaville","Victoriaville","QC",46.062522,-71.956847
2653,"Saint-Hyacinthe","Saint-Hyacinthe","QC",45.632796,-72.956468
2654,"Boucherville","Boucherville","QC",45.591662,-73.444837
2655,"Blainville","Blainville","QC",45.679279,-73.88725
2656,"Cap-de-la-Madeleine","Cap-de-la-Madeleine","QC",46.372726,-72.517006
2657,"Rimouski","Rimouski","QC",48.450284,-68.523628
2658,"Rouyn-Noranda","Rouyn-Noranda","QC",48.240373,-79.023442
2659,"Saint-Augustin","Saint-Augustin","QC",45.630572,-73.986832
2660,"Sainte-Julie","Sainte-Julie","QC",45.588517,-73.343436
2661,"Salaberry-de-Valleyfield","Salaberry-de-Valleyfield","QC",45.253643,-74.123613
2662,"Saint-Jérôme","Saint-Jérôme","QC",45.78237,-74.002625
2663,"Baie-Comeau","Baie-Comeau","QC",49.209053,-68.175251
2664,"Val-d'Or","Val-d'Or","QC",48.104651,-77.796147
2665,"Saint-Georges","Saint-Georges","QC",46.116563,-70.670272
2666,"Chambly","Chambly","QC",45.445244,-73.291556
2667,"Varennes","Varennes","QC",45.680378,-73.426315
2668,"Joliette","Joliette","QC",46.021701,-73.439049
2669,"Rivière-du-Loup","Rivière-du-Loup","QC",47.827177,-69.532763
2670,"Shawinigan","Shawinigan","QC",46.564081,-72.74104
2671,"Thetford Mines","Thetford Mines","QC",46.096585,-71.301602
2672,"Saint-Augustin-de-Desmaures","Saint-Augustin-de-Desmaures","QC",46.737216,-71.456947
2673,"L'Assomption","L'Assomption","QC",45.824712,-73.425829
2674,"Gaspé","Gaspé","QC",48.830641,-64.491844
2675,"Magog","Magog","QC",45.265728,-72.149389
2676,"Grand-Mère","Grand-Mère","QC",46.612172,-72.7006
2677,"Amos","Amos","QC",48.573609,-78.115615
2678,"Tracy","Tracy","QC",46.026152,-73.143981
2679,"Sainte-Anne-des-Plaines","Sainte-Anne-des-Plaines","QC",45.76443,-73.811873
2680,"Cowansville","Cowansville","QC",45.202736,-72.745444
2681,"Buckingham","Buckingham","QC",45.588934,-75.412351
2682,"Montmagny","Montmagny","QC",46.982511,-70.547066
2683,"Matane","Matane","QC",48.843372,-67.530484
2684,"Lachute","Lachute","QC",45.651815,-74.342959
2685,"Shawinigan-Sud","Shawinigan-Sud","QC",46.515341,-72.746347
2686,"Sainte-Marie","Sainte-Marie","QC",46.439791,-71.019229
2687,"La Tuque","La Tuque","QC",47.435503,-72.778639
2688,"Bécancour","Bécancour","QC",46.343602,-72.434271
2689,"Roberval","Roberval","QC",48.514836,-72.226252
2690,"Saint-Romuald","Saint-Romuald","QC",46.757498,-71.23487
2691,"Saint-Félicien","Saint-Félicien","QC",48.65041,-72.452022
2692,"Charny","Charny","QC",46.72105,-71.258511
2693,"Saint-Nicéphore","Saint-Nicéphore","QC",45.831124,-72.418666
2694,"Mercier","Mercier","QC",45.310442,-73.741934
2695,"Sainte-Adèle","Sainte-Adèle","QC",45.953184,-74.139201
2696,"La Malbaie","La Malbaie","QC",47.652017,-70.154536
2697,"Coaticook","Coaticook","QC",45.134686,-71.801914
2698,"Saint-Raymond","Saint-Raymond","QC",46.889269,-71.826711
2699,"Prévost","Prévost","QC",45.868287,-74.088401
2701,"Chibougamau","Chibougamau","QC",49.915027,-74.372568
2702,"Farnham","Farnham","QC",45.279867,-72.977389
2703,"La Sarre","La Sarre","QC",48.799307,-79.205188
2704,"Louiseville","Louiseville","QC",46.254502,-72.945502
2705,"Mont-Laurier","Mont-Laurier","QC",46.549978,-75.495817
2706,"Acton Vale","Acton Vale","QC",45.646948,-72.56966
2707,"Baie-Saint-Paul","Baie-Saint-Paul","QC",47.43709,-70.509159
2708,"Marieville","Marieville","QC",45.431153,-73.159136
2709,"Pont-Rouge","Pont-Rouge","QC",46.755292,-71.697553
2710,"Sainte-Agathe-des-Monts","Sainte-Agathe-des-Monts","QC",46.05109,-74.284301
2711,"Sainte-Anne-des-Monts","Sainte-Anne-des-Monts","QC",49.121403,-66.485994
2712,"Asbestos","Asbestos","QC",45.770698,-71.935248
2713,"Amqui","Amqui","QC",48.465122,-67.424395
2714,"Port-Cartier","Port-Cartier","QC",50.027447,-66.859318
2715,"Beauceville","Beauceville","QC",46.212029,-70.773789
2716,"Lavaltrie","Lavaltrie","QC",45.884385,-73.281357
2717,"Lac-Mégantic","Lac-Mégantic","QC",45.583288,-70.889368
2718,"Mont-Joli","Mont-Joli","QC",48.587695,-68.192203
2719,"Saint-Rémi","Saint-Rémi","QC",45.263198,-73.619502
2720,"Princeville","Princeville","QC",46.174607,-71.877802
2721,"Bromptonville","Bromptonville","QC",45.471248,-71.943154
2722,"Donnacona","Donnacona","QC",46.675646,-71.736253
2723,"Lac-Brome","Lac-Brome","QC",45.215156,-72.512352
2724,"Windsor","Windsor","QC",45.57506,-71.999079
2725,"Contrecoeur","Contrecoeur","QC",45.852615,-73.241559
2726,"Lennoxville","Lennoxville","QC",45.367265,-71.857877
2727,"Warwick","Warwick","QC",45.94842,-71.989471
2728,"Bromont","Bromont","QC",45.315446,-72.648918
2729,"Hudson","Hudson","QC",45.456756,-74.144598
2730,"La Pocatière","La Pocatière","QC",47.369965,-70.031361
2731,"Saint-Joseph-de-Beauce","Saint-Joseph-de-Beauce","QC",46.310665,-70.880624
2732,"Danville","Danville","QC",45.784275,-72.014753
2733,"Pointe-au-Père","Pointe-au-Père","QC",48.5093,-68.45559
2734,"Black Lake","Black Lake","QC",46.050948,-71.369753
2735,"Carleton-sur-Mer","Carleton-sur-Mer","QC",48.103561,-66.114608
2736,"Waterloo","Waterloo","QC",45.34397,-72.517182
2737,"Saint-Jovite","Saint-Jovite","QC",46.121501,-74.592975
2738,"Berthierville","Berthierville","QC",46.085118,-73.188792
2739,"Saint-Tite","Saint-Tite","QC",46.726484,-72.563544
2740,"Saint-Prosper-de-Dorchester","Saint-Prosper-de-Dorchester","QC",46.213531,-70.485511
2741,"New Richmond","New Richmond","QC",48.1657,-65.85738
2742,"Forestville","Forestville","QC",48.739712,-69.08659
2743,"Malartic","Malartic","QC",48.135456,-78.127313
2744,"Saint-Pascal","Saint-Pascal","QC",47.527726,-69.806198
2745,"Trois-Pistoles","Trois-Pistoles","QC",48.121647,-69.172351
2746,"Percé","Percé","QC",48.526729,-64.225619
2747,"Maniwaki","Maniwaki","QC",46.372853,-75.97714
2748,"East Angus","East Angus","QC",45.485153,-71.654934
2749,"Grande-Rivière","Grande-Rivière","QC",48.399708,-64.491404
2750,"Normandin","Normandin","QC",48.836247,-72.530614
2752,"Château-Richer","Château-Richer","QC",46.970144,-71.019976
2753,"Richmond","Richmond","QC",45.661465,-72.137748
2754,"Saint-Antonin","Saint-Antonin","QC",47.760512,-69.479208
2755,"Paspébiac","Paspébiac","QC",48.029742,-65.249975
2756,"Dégelis","Dégelis","QC",47.547853,-68.642403
2757,"Saint-Sauveur","Saint-Sauveur","QC",45.893064,-74.160198
2758,"Senneterre","Senneterre","QC",48.390648,-77.241745
2759,"Lebel-sur-Quévillon","Lebel-sur-Quévillon","QC",49.057585,-76.987729
2760,"Dunham","Dunham","QC",45.130639,-72.801565
2761,"Cabano","Cabano","QC",47.681602,-68.88178
2763,"Saint-Éleuthère","Saint-Éleuthère","QC",47.487649,-69.282001
2764,"Clermont","Clermont","QC",47.693075,-70.223754
2765,"Chandler","Chandler","QC",48.349646,-64.683905
2766,"Fermont","Fermont","QC",52.792692,-67.09317
2767,"Havre-Saint-Pierre","Havre-Saint-Pierre","QC",50.239646,-63.602313
2768,"Cap-Chat","Cap-Chat","QC",49.088593,-66.685008
2769,"Témiscaming","Témiscaming","QC",46.719373,-79.099881
2770,"Saint-Pamphile","Saint-Pamphile","QC",46.96041,-69.778171
2771,"Nicolet","Nicolet","QC",46.228148,-72.611854
2772,"Ville-Marie","Ville-Marie","QC",47.332446,-79.432671
2773,"Beaupré","Beaupré","QC",47.04967,-70.890635
2774,"Bonaventure","Bonaventure","QC",48.04375,-65.487503
2775,"Sainte-Anne-de-Beaupré","Sainte-Anne-de-Beaupré","QC",47.026471,-70.923529
2777,"Bedford","Bedford","QC",45.122061,-72.982304
2778,"Huntingdon","Huntingdon","QC",45.088891,-74.175884
2779,"Disraeli","Disraeli","QC",45.901223,-71.351278
2780,"Causapscal","Causapscal","QC",48.353769,-67.226446
2781,"Rivière-au-Renard","Rivière-au-Renard","QC",48.99332,-64.386028
2782,"Plessisville","Plessisville","QC",46.21958,-71.771902
2783,"Valcourt","Valcourt","QC",45.495455,-72.316416
2784,"Lac-Etchemin","Lac-Etchemin","QC",46.400498,-70.510971
2785,"Notre-Dame-du-Lac","Notre-Dame-du-Lac","QC",47.614196,-68.796217
2786,"Ferme-Neuve","Ferme-Neuve","QC",46.700328,-75.452914
2787,"Nominingue","Nominingue","QC",46.400002,-75.033332
2788,"Caplan","Caplan","QC",48.103798,-65.680517
2789,"Les Escoumins","Les Escoumins","QC",48.356738,-69.420285
2790,"L'Annonciation","L'Annonciation","QC",46.409833,-74.874457
2791,"Chute-aux-Outardes","Chute-aux-Outardes","QC",49.126085,-68.393316
2792,"Matagami","Matagami","QC",49.760844,-77.630619
2793,"Kuujjuaq","Kuujjuaq","QC",58.105647,-68.397587
2796,"Wakefield","Wakefield","QC",45.641575,-75.929716
2797,"Saint-Alexandre-de-Kamouraska","Saint-Alexandre-de-Kamouraska","QC",47.682141,-69.619112
2798,"Waterville","Waterville","QC",45.277754,-71.891673
2799,"Newport","Newport","QC",48.267862,-64.747953
2800,"Price","Price","QC",48.601635,-68.126174
2801,"Chapais","Chapais","QC",49.782695,-74.851435
2802,"Sayabec","Sayabec","QC",48.562254,-67.689107
2804,"Fort-Coulonge","Fort-Coulonge","QC",45.845504,-76.733217
2805,"Cap-aux-Meules","Cap-aux-Meules","QC",47.383533,-61.867401
2806,"Saint-Donat-de-Montcalm","Saint-Donat-de-Montcalm","QC",46.316666,-74.216668
2808,"Sutton","Sutton","QC",45.108021,-72.616052
2809,"Saint-Roch-de-Richelieu","Saint-Roch-de-Richelieu","QC",45.888255,-73.149973
2810,"Shawville","Shawville","QC",45.603715,-76.488707
2811,"Papineauville","Papineauville","QC",45.624807,-75.020512
2812,"Cookshire","Cookshire","QC",45.412159,-71.626737
2813,"Palmarolle","Palmarolle","QC",48.66774,-79.200861
2814,"Lambton","Lambton","QC",45.84045,-71.088699
2815,"Macamic","Macamic","QC",48.757596,-79.005904
2816,"Lacolle","Lacolle","QC",45.084333,-73.371891
2817,"Sainte-Luce","Sainte-Luce","QC",48.548103,-68.387166
2818,"Rivière-Bleue","Rivière-Bleue","QC",47.437398,-69.042551
2819,"Portneuf","Portneuf","QC",46.694403,-71.888082
2820,"New Carlisle","New Carlisle","QC",48.009565,-65.336044
2821,"Notre-Dame-du-Laus","Notre-Dame-du-Laus","QC",46.084042,-75.613744
2822,"Luceville","Luceville","QC",48.529134,-68.344456
2823,"Saint-Pacôme","Saint-Pacôme","QC",47.409952,-69.954191
2824,"Saint-Hubert-de-Rivière-du-Loup","Saint-Hubert-de-Rivière-du-Loup","QC",47.814844,-69.149233
2825,"Grande-Vallée","Grande-Vallée","QC",49.219261,-65.133435
2826,"Inukjuak","Inukjuak","QC",58.455311,-78.104407
2827,"Puvirnituq","Puvirnituq","QC",60.034751,-77.268814
2829,"Le Bic","Le Bic","QC",48.372934,-68.706656
2830,"Saint-Cyprien","Saint-Cyprien","QC",47.893632,-69.017217
2831,"Saint-Gabriel-de-Rimouski","Saint-Gabriel-de-Rimouski","QC",48.422961,-68.171965
2832,"Blanc-Sablon","Blanc-Sablon","QC",51.426504,-57.131848
2833,"Lac-au-Saumon","Lac-au-Saumon","QC",48.421331,-67.349297
2835,"Murdochville","Murdochville","QC",48.95663,-65.498441
2836,"Lac-Drolet","Lac-Drolet","QC",45.721103,-70.846505
2837,"Saint-Jean-de-Dieu","Saint-Jean-de-Dieu","QC",48.006611,-69.045405
2838,"Saint-Fabien","Saint-Fabien","QC",48.294658,-68.864315
2839,"Desbiens","Desbiens","QC",48.418059,-71.945601
2840,"Notre-Dame-du-Nord","Notre-Dame-du-Nord","QC",47.593676,-79.486057
2841,"Maskinongé","Maskinongé","QC",46.229561,-73.018913
2843,"Landrienne","Landrienne","QC",48.548002,-77.950663
2844,"Salluit","Salluit","QC",62.205252,-75.645395
2845,"Stanstead Plain","Stanstead Plain","QC",45.018585,-72.087786
2846,"Thurso","Thurso","QC",45.595063,-75.243461
2848,"Plaisance","Plaisance","QC",45.608929,-75.11712
2849,"Perkins","Perkins","QC",45.600056,-75.620195
2850,"L'Islet","L'Islet","QC",47.104946,-70.351061
2851,"L'Isle-Verte","L'Isle-Verte","QC",48.017099,-69.332233
2852,"Maria","Maria","QC",48.175927,-65.989596
2853,"Saint-Césaire","Saint-Césaire","QC",45.413488,-73.010136
2854,"Saint-Épiphane","Saint-Épiphane","QC",47.896649,-69.332456
2855,"Tadoussac","Tadoussac","QC",48.147818,-69.7201
2856,"Natashquan","Natashquan","QC",50.1794,-61.808083
2857,"Saint-Honoré-de-Témiscouata","Saint-Honoré-de-Témiscouata","QC",47.708128,-69.133203
2858,"Woburn","Woburn","QC",45.384658,-70.862607
2859,"Kangiqsualujjuaq","Kangiqsualujjuaq","QC",58.69783,-65.954298
2860,"Matapédia","Matapédia","QC",47.975228,-66.955563
2861,"Saint-Ulric","Saint-Ulric","QC",48.778491,-67.696673
2862,"Grosse-Île","Grosse-Île","QC",47.618976,-61.517055
2863,"Lac-des-Aigles","Lac-des-Aigles","QC",47.995351,-68.672956
2864,"Sainte-Félicité","Sainte-Félicité","QC",48.893589,-67.336767
2865,"Sault-au-Mouton","Sault-au-Mouton","QC",48.548685,-69.263682
2866,"L'Islet-sur-Mer","L'Islet-sur-Mer","QC",47.126542,-70.36698
2867,"Scotstown","Scotstown","QC",45.524143,-71.27666
2868,"La Corne","La Corne","QC",48.349767,-77.99562
2869,"Biencourt","Biencourt","QC",47.936919,-68.606328
2870,"Gracefield","Gracefield","QC",46.092638,-76.052216
2872,"Ripon","Ripon","QC",45.787084,-75.103763
2874,"Sainte-Angèle-de-Mérici","Sainte-Angèle-de-Mérici","QC",48.526673,-68.080662
2875,"Val-Brillant","Val-Brillant","QC",48.532123,-67.551988
2876,"Les Bergeronnes","Les Bergeronnes","QC",48.247483,-69.56017
2877,"Kangiqsujuaq","Kangiqsujuaq","QC",61.598057,-71.961113
2878,"Taschereau","Taschereau","QC",48.663836,-78.690662
2880,"Longue-Pointe-de-Mingan","Longue-Pointe-de-Mingan","QC",50.265443,-64.149284
2881,"Saint-Fabien-de-Panet","Saint-Fabien-de-Panet","QC",46.65606,-70.147633
2882,"Radisson","Radisson","QC",53.78693,-77.607037
2883,"Vieux-Poste","Vieux-Poste","QC",49.70129,-76.470072
2885,"Chapeau","Chapeau","QC",45.907835,-77.072655
2886,"Saint-Siméon","Saint-Siméon","QC",47.84175,-69.879348
2887,"Sainte-Croix","Sainte-Croix","QC",46.622078,-71.733137
2888,"Marsoui","Marsoui","QC",49.209391,-66.072469
2889,"Umiujaq","Umiujaq","QC",56.55271,-76.548941
2890,"Vieux-Fort","Vieux-Fort","QC",51.430838,-57.82177
2891,"Tête-à-la-Baleine","Tête-à-la-Baleine","QC",50.7027778,-59.3230556
2892,"Godbout","Godbout","QC",49.324489,-67.598111
2893,"Quaqtaq","Quaqtaq","QC",61.049418,-69.629839
2894,"Harrington Harbour","Harrington Harbour","QC",50.5,-59.4797222
2896,"Ivujivik","Ivujivik","QC",62.415642,-77.915425
2897,"Chevery","Chevery","QC",50.470644,-59.609689
2898,"Schefferville","Schefferville","QC",54.799586,-66.822439
2899,"Tasiujaq","Tasiujaq","QC",58.7,-69.9333333
2900,"Aupaluk","Aupaluk","QC",59.299999,-69.599999
2901,"Kegaska","Kegaska","QC",50.1878,-61.275
2902,"Baie-Johan-Beetz","Baie-Johan-Beetz","QC",50.285097,-62.79681
2903,"Aylmer Sound","Aylmer Sound","QC",50.623278,-59.457056
2904,"Belleterre","Belleterre","QC",47.389101,-78.697171
2905,"Akulivik","Akulivik","QC",60.80927222,-78.19637778
2906,"Sainte-Apolline","Sainte-Apolline","QC",46.807549,-70.196417
2907,"Mutton Bay","Mutton Bay","QC",50.772916,-59.0286451
2908,"Port-Menier","Port-Menier","QC",49.824004,-64.34874
2910,"La Tabatière","La Tabatière","QC",50.8277,-58.9634
2911,"Pointe-aux-Loups","Pointe-aux-Loups","QC",47.533883,-61.712543
2912,"Havre-Aubert","Havre-Aubert","QC",47.235368,-61.848159
2913,"Rivière-Saint-Jean","Rivière-Saint-Jean","QC",50.296181,-64.327367
2914,"Saint-Augustin","Saint-Augustin","QC",51.2258333,-58.6522222
2915,"Kangirsuk","Kangirsuk","QC",60.02192,-70.011821
2916,"Rivière-Saint-Paul","Rivière-Saint-Paul","QC",51.47332,-57.707526
2917,"Cantley","Cantley","QC",45.550433,-75.783434
2919,"Trois-Rivières","Trois-Rivières","QC",46.346027,-72.561304
2920,"Sherbrooke","Sherbrooke","QC",45.402511,-71.901257
2921,"Saint-Jean-sur-Richelieu","Saint-Jean-sur-Richelieu","QC",45.312495,-73.269945
2922,"Beauharnois","Beauharnois","QC",45.311806,-73.863423
2923,"Umingmaqautik","Umingmaqautik","QC",58.147856,-68.297262
2924,"L'Étang-des-Caps","L'Étang-des-Caps","QC",47.238036,-62.014038
2925,"La Montagne","La Montagne","QC",47.245592,-61.96308
2926,"L'Anse-à-la-Cabane","L'Anse-à-la-Cabane","QC",47.22253,-61.958234
2927,"Bassin","Bassin","QC",47.225969,-61.93757
2928,"L'Étang-du-Nord","L'Étang-du-Nord","QC",47.369289,-61.954318
2929,"Portage-du-Cap","Portage-du-Cap","QC",47.241457,-61.895912
2930,"Fatima","Fatima","QC",47.408618,-61.900974
2931,"L'Île-d'Entrée","L'Île-d'Entrée","QC",47.272517,-61.706782
2932,"La Vernière","La Vernière","QC",47.370033,-61.900838
2933,"Gros-Cap","Gros-Cap","QC",47.351864,-61.894713
2934,"Pointe-Basse","Pointe-Basse","QC",47.39712,-61.79553
2935,"Les Caps","Les Caps","QC",47.39823,-61.921281
2936,"Le Pré","Le Pré","QC",47.410629,-61.801283
2937,"Grande-Entrée","Grande-Entrée","QC",47.5561,-61.5581
2938,"Old-Harry","Old-Harry","QC",47.574708,-61.484458
2939,"Dune-du-Sud","Dune-du-Sud","QC",47.41939,-61.768744
2940,"Lourdes-de-Blanc-Sablon","Lourdes-de-Blanc-Sablon","QC",51.415389,-57.192739
2941,"Brador","Brador","QC",51.467995,-57.237736
