Year,Ontario GHG ID,Facility Owner,Facility Name,Facility City,Facility Primary NAICS Code,Carbon dioxide (CO2) from non-biomass in CO2e (t),Carbon dioxide (CO2) from biomass in CO2e (t),Methane (CH4) in CO2e (t),Nitrous oxide (N2O) in CO2e (t),Sulphur hexafluoride (SF6) in CO2e (t),Hydrofluorocarbons (HFCs) in CO2e (t),Perfluorocarbons (PFCs) in CO2e (t),Nitrogen Trifluoride (NF3) in CO2e (t),Total CO2e from all sources in CO2e (t),Reporting Amount in CO2e (t),Verification Amount in CO2e (t),Accredited Verification Body
2011,1045,Federal White Cement Ltd.,Woodstock Plant,Woodstock,327310,311886.531,0,72.9309,372.992,0,0,0,,312333,312333,312333,Stantec Consulting Ltd.
2011,1046,Flakeboard Company Limited,Flakeboard Company Limited,Sault Ste Marie,321216,30268,73220,504.756,1133.67,0,0,0,,105127,31907,31907,Conestoga-Rovers & Associates Limited (CRA)
2011,1047,"Ford Motor Company of Canada, Limited",Oakville Assembly Plant,Oakville,336110,79885.323,0,33.3999,457.684,0,0,0,,80377,80377,80377,"Advanced Waste Management System, Inc."
2011,1048,"Ford Motor Company of Canada, Limited",St. Thomas Assembly Plant,St. Thomas,336110,39998.159,0,16.548,217.62,0,0,0,,40233,40233,40233,"Advanced Waste Management System, Inc."
2011,1049,Fort Chicago District Energy Ltd.,London District Energy,London,221330,49024.6,0,268.569,396.49,0,0,0,,49690,49690,49690,NSF International
2011,1050,Galvcast Manufacturing Inc.,Galvcast Plants,Acton,332810,0,0,0,0,0,0,0,,0,0,0,
2011,1051,Tractebel Canada Inc.,West Windsor Power,Windsor,221112,394888.7869,0,2163.2268,3193.372,0,0,0,,400246,400246,400246,"DEKRA Certification, Inc."
2011,1052,General Motors of Canada Limited,CAMI Assembly Plant,Ingersoll,336110,40921.53,0,16.926,222.89,0,0,0,,41162,41162,41162,Conestoga-Rovers & Associates Limited (CRA)
2011,1053,General Motors of Canada Limited,Oshawa Car Assembly Plant,Oshawa,336110,136294.408,0,170.373,573.19,0,0,0,,137038,137038,137038,Conestoga-Rovers & Associates Limited (CRA)
2011,1054,Gerdau Ameristeel Corporation,"Gerdau Ameristeel Corporation, Cambridge Mill",Cambridge,331110,39378.9374,3479.1092,10.4685,122.14,0,0,0,,42991,39512,39512,Conestoga-Rovers & Associates Limited (CRA)
2011,1055,Gerdau Ameristeel Corporation,"Gerdau Ameristeel Corporation, Whitby Mill",Whitby,331110,77502.819,0,22.638,298.22,0,0,0,,77824,77824,77824,Conestoga-Rovers & Associates Limited (CRA)
2011,1057,Goreway Station Partnership,Goreway Power Station,Brampton,221112,1088685.918,0,5960.829,8802.45,0,0,0,,1103450,1103450,1103450,SAI Global
2011,1058,Greater Toronto Airports Authority,Toronto Pearson International Airport,Mississauga,488190,64796.639,0,27.909,386.57,0,158.6,0,,65370,65370,65370,
2011,1059,"Greenfield Energy Centre, LP",Greenfield Energy Centre,Courtright,221112,1274927.642,0,6984.075,10309.67,0,0,0,,1292222,1292222,1292222,Stantec Consulting Ltd.
2011,1060,Greenfield Ethanol Inc.,Chatham Plant,Chatham,325190,134655.816,922.1992,55.6743,732.526,0,0,0,,136367,135445,135445,KPMG Performance Registrar Inc.
2011,1061,Greenfield Ethanol Inc.,Greenfield Johnstown Limited Partnership,Prescott,325190,84538.74,150.92,35.07,458.8,0,0,0,,85184,85033,85034,KPMG Performance Registrar Inc.
2011,1062,H.J. Heinz Co. of Canada Ltd.,Heinz Leamington Facility,Leamington,311420,64015.41,0,26.46,347.2,0,0,0,,64390,64390,64390,Conestoga-Rovers & Associates Limited (CRA)
2011,1063,Hamilton Health Sciences Corporation,McMaster University Medical Centre Co-generation Plant,Hamiton,622112,36213,0,14.91,207.7,0,0,0,,36436,36436,36436,Conestoga-Rovers & Associates Limited (CRA)
2011,1064,Hamilton Specialty Bar Corporation,Hamilton Specialty Bar,Hamilton,331110,41458,0,9.8826,130.045,0,0,0,,41598,41598,41598,NSF International
2011,1066,Hanson Brick,Hanson Brick - Burlington,Burlington,327990,41312.5,0,10.9368,143.902,0,0,0,,41468,41468,41468,Stantec Consulting Ltd.
2011,1068,Hiram Walker & Sons Ltd.,Walkerville,Windsor,312140,56175.29,0,23.31,306.9,0,0,0,,56506,56506,56506,Conestoga-Rovers & Associates Limited (CRA)
2011,1069,Holcim (Canada) inc.,Mississauga Cement Plant,Mississauga,327310,973712,0,2915.7513,813.595,0,0,0,,977442,977442,977442,PricewaterhouseCoopers LLP
2011,1070,Honda Canada Inc.,Alliston,Alliston,336110,46776,0,21,310,0,0,0,,47107,47107,47107,Conestoga-Rovers & Associates Limited (CRA)
2011,1072,Imperial Oil,Nanticoke Refinery,Nanticoke,324110,1013682.048,0,5968.8258,3679.7,0,0,0,,1023331,1023331,1023331,Conestoga-Rovers & Associates Limited (CRA)
2011,1073,Imperial Oil,Sarnia Chemical Plant,Sarnia,325110,279350.043,0,696.738,1657.88,0,0,0,,281705,281705,281705,Conestoga-Rovers & Associates Limited (CRA)
2011,1074,Imperial Oil,Sarnia Refinery Plant,Sarnia,324110,1757659.407,0,14661.99,8617.07,0,0,0,,1780939,1780939,1780939,Conestoga-Rovers & Associates Limited (CRA)
2011,1075,Canada Starch Operating Company Inc.,Casco Inc. - Cardinal Plant,Cardinal,311221,23836.34001,0,9.8621,129.7967,0,0,0,,23976,23976,23976,Conestoga-Rovers & Associates Limited (CRA)
2011,1076,Canada Starch Operating Company Inc.,Casco Inc. - London Plant,London,311221,119938.566,0,50.316,662.47,0,0,0,,120652,120652,120652,Conestoga-Rovers & Associates Limited (CRA)
2011,1077,Canada Starch Operating Company Inc.,Casco Inc. - Port Colborne Plant,Port Colborne,311221,78665.1,0,32.5626,428.079,0,0,0,,79126,79126,79126,Conestoga-Rovers & Associates Limited (CRA)
2011,1078,Innophos Canada Inc.,Port Maitland Plant,Lowbanks,325189,33428.81,0,8.4,111.6,0,0,0,,33549,33549,33549,Conestoga-Rovers & Associates Limited (CRA)
2011,1079,Integrated Grain Processors Co-operative Incorporated,IGPC Ethanol,Aylmer,325190,58919,219,46.83,322.462,0,0,0,,59508,59289,59289,Conestoga-Rovers & Associates Limited (CRA)
2011,1080,Interlake Paper,Interlake Paper,St. Catharines,322121,28436.58,229.04,11.7762,155.6144,0,0,0,,28834,28605,28605,Conestoga-Rovers & Associates Limited (CRA)
2011,1081,INVISTA (Canada) Company,INVISTA (Canada) Company,Kingston,325220,84360.464,0,34.8824,459.216,0,0,0,,84855,84855,84855,Conestoga-Rovers & Associates Limited (CRA)
2011,1082,INVISTA (Canada) Company,Maitland Site,Maitland,325190,232228.6585,0,78.771,1038.5,0,0,0,,233346,233346,233346,Conestoga-Rovers & Associates Limited (CRA)
2011,1083,Irving Tissue,Irving Tissue,Toronto,322121,52184.63,0,21.903,304.42,0,0,0,,52511,52511,52511,SAI Global
2011,1084,Ivaco Rolling Mills 2004 L. P.,Ivaco Rolling Mills,L'Orignal,331110,73956.363,0,21.357,280.86,0,0,0,,74259,74259,74259,"DEKRA Certification, Inc."
2011,1085,Jungbunzlauer Canada Inc.,Jungbunzlauer Canada Inc.,Port Colborne,325190,66527.8163,0,27.5247,362.173,0,0,0,,66918,66918,66918,Conestoga-Rovers & Associates Limited (CRA)
2011,1086,Labatt Breweries of Canada LP,LABATT BREWERIES ONTARIO - LONDON BREWERY,London,312120,27648.61,0,11.4395,150.5137,0,0,0,,27811,27811,27811,Conestoga-Rovers & Associates Limited (CRA)
2011,1087,Lafarge Canada Inc.,Bath Cement Plant,Bath,327310,683214,0,652.113,39.68,0,0,0,,683906,683906,683906,Conestoga-Rovers & Associates Limited (CRA)
2011,1090,London Health Sciences Centre,Victoria Hospital,London,622111,39309,0,16.17,226.3,0,0,0,,39552,39552,39552,Stantec Consulting Ltd.
2011,1091,Rothsay,Moorefield Site,Moorefield,311614,26054,0,10.71,142.6,0,0,0,,26208,26208,26208,Conestoga-Rovers & Associates Limited (CRA)
2011,1092,Maple Lodge Farms Ltd.,Maple Lodge Farms Limited - Brampton,Brampton,311615,27918,0,11.55,151.9,0,0,0,,28082,28082,28082,Ernst & Young LLP
2011,1093,Nemak of Canada Corp.,WINDSOR ALUMINUM PLANT,Windsor,331529,29646,0,12.264,161.51,0,0,0,,29820,29820,29820,Conestoga-Rovers & Associates Limited (CRA)
2011,1094,New Forest Paper Mills LP,New Forest Paper Mills LP,Scarborough,322130,57490,242,24.444,317.13,0,0,0,,58074,57832,57832,Ernst & Young LLP
2011,1095,Northland Power Inc.,Cochrane Generating Station,Cochrane,221112,109742.903,176596.971,796.299,2039.49,0,0,0,,289176,112579,112580,SAI Global
2011,1096,Northland Power Inc.,Iroquois Falls Generating Station,Iroquois Falls,221112,329722.902,0,1806.252,2666.31,0,0,0,,334196,334196,334196,SAI Global
2011,1097,Kingston CoGen Limited Partnership,Kingston CoGen,Bath,221112,333563,0,1827.189,2696.38,0,0,0,,338087,338087,338087,SAI Global
2011,1098,Northland Power Inc.,Kirkland Lake Generating Station,Kirkland Lake,221112,296365.396,164800.447,1805.601,3471.69,0,0,0,,466444,301644,301644,SAI Global
2011,1099,Northland Power Inc.,Thorold Cogen Generating Station,Thorold,221112,458560.381,32278.046,2524.452,3726.51,0,0,0,,497090,464812,464812,SAI Global
2011,1100,NOVA Chemicals (Canada) Ltd.,Corunna Site,Corunna,325110,1339068.955,0,3982.8054,4322.733,0,0,0,,1347375,1347375,1347375,Ernst & Young LLP
2011,1101,NOVA Chemicals (Canada) Ltd.,Moore Site,Mooretown,325210,53479.7704,0,43.8984,235.6,0,0,0,,53760,53760,53760,Ernst & Young LLP
2011,1102,NOVA Chemicals Corporation,St. Clair River Site,Corunna,325210,62389.9695,0,33.5454,310.589,0,0,0,,62735,62735,62735,Ernst & Young LLP
2011,1103,O-I Canada Corp.,Plant #31 Brampton,Brampton,327214,72111.4,0,22.05,291.4,0,0,0,,72425,72425,72425,Conestoga-Rovers & Associates Limited (CRA)
2011,1104,Ontario Power Generation Inc.,Atikokan Generating Station,Atikokan,221112,77402,0,50.673,488.25,0,0,0,,77941,77941,77941,Ernst & Young LLP
2011,1105,Ontario Power Generation Inc.,Lambton Generating Station,Courtright,221112,1254072,0,5355,4650,0,0,0,,1264077,1264077,1264077,Ernst & Young LLP
2011,1106,Ontario Power Generation Inc.,Lennox Generating Station,Greater Napanee,221112,102270,0,482.79,899,0,0,0,,103652,103652,103652,Ernst & Young LLP
2011,1107,Ontario Power Generation Inc.,Nanticoke Generating Station,Nanticoke,221112,2816530,0,3268.0536,14470.428,0,0,0,,2834269,2834269,2834269,Ernst & Young LLP
2011,1108,Ontario Power Generation Inc.,Thunder Bay Generating Station,Thunder Bay,221112,139480,0,42.9576,798.6003,0,0,0,,140322,140322,140322,Ernst & Young LLP
2011,1109,Oxy Vinyls Canada Co.,Niagara PVC Plant,Thorold,325210,31282,0,13.2752,202.3696,0,0,0,,31498,31498,31498,Conestoga-Rovers & Associates Limited (CRA)
2011,1110,"PepsiCo Foods Canada, A division of PepsiCo Canada ULC",Quaker Peterborough Plant,Peterborough,311230,0,0,0,0,0,0,0,,0,0,0,
2011,1111,Petro-Canada Lubricants Inc.,Mississauga Lubricants Centre,Mississauga,324190,391106.6427,0,618.4185,2136.117,0,0,0,,393862,393862,393862,Conestoga-Rovers & Associates Limited (CRA)
2011,1112,Piller Sausages & Delicatessens Ltd.,"Piller's Fine Foods, A Div. of PBOLP",Waterloo,311614,0,0,0,0,0,0,0,,0,0,0,
2011,1113,BP Canada Energy Company,Sarnia Fractionation Plant,Sarnia,211113,134198.1,0,227.85,725.803,0,0,0,,135152,135152,135152,SAI Global
2011,1115,Poly-Cel Packaging Products,Mississauga Facility,Mississauga,326111,176,0,0,0,0,0,0,,176,0,0,
2011,1116,Portlands Energy Centre LP,Portlands Energy Centre,Toronto,221112,453839,0,2475.48,3664.2,0,0,0,,459979,459979,459979,SAI Global
2011,1117,Queen's University at Kingston,Main Campus,Kingston,611310,43172.9,0,17.8573,247.9216,0,0,0,,43439,43439,43439,KPMG Performance Registrar Inc.
2011,1118,Redpath Sugar Ltd,Toronto Refinery,Toronto,311310,65521.48,0,27.636,391.3471,0,0,0,,65941,61484,61484,SAI Global
2011,1119,AbiBow Canada Inc.,Fort Frances Division,Fort Frances,322121,103143,900241,6087.06,13609,0,0,0,,1023081,122840,122840,Stantec Consulting Ltd.
2011,1120,AbiBow Canada Inc.,Thunder Bay Operations,Thunder Bay,322112,71902,921897,6226.29,14480.1,0,0,0,,1014506,92609,92609,Stantec Consulting Ltd.
2011,1121,Roxul Inc.,ROXUL INC.,Milton,327990,60890.9,0,12.1781,129.5366,0,0,0,,61033,61033,61033,Conestoga-Rovers & Associates Limited (CRA)
2011,1122,Safety-Kleen Canada Inc.,Oil Recovery Division,Breslau,324190,38444.603,0,119.9629,164.6429,0,0,0,,38730,38730,38730,Conestoga-Rovers & Associates Limited (CRA)
2011,1123,Sanofi Pasteur Ltd.,Connaught Campus,Toronto,325410,48605.88,0,266.217,392.15,0,0,0,,49265,49265,49265,PricewaterhouseCoopers LLP
2011,1124,Sault Ste. Marie Waste Water Treatment Plant,West End Water Pollution Control Plant,Sault Ste. Marie,221320,298.173,0,0.2294,586.0383,0,0,0,,885,885,885,
2011,1125,Shell Canada Products,Sarnia Manufacturing Centre,Corunna,324110,695415.3269,0,4176.7299,2915.209,0,0,0,,702508,702508,702508,"LRQA America's Sustainability, Inc."
2011,1126,Sonoco Canada Corporation,Sonoco Brantford,Brantford,322130,24594.6,0,10.164,133.92,0,0,0,,24739,24739,24739,SAI Global
2011,1127,Sonoco Canada Corporation,Sonoco - Trent Valley Mill,Trenton,322130,38732.8,0,16.1702,213.9155,0,0,0,,38963,38963,38963,SAI Global
2011,1128,"St. Clair Power, LP",St. Clair Energy Center,Corunna,221112,354196.6075,0,1940.316,2864.276,0,0,0,,359002,359002,359002,Conestoga-Rovers & Associates Limited (CRA)
2011,1129,St. Marys Cement Inc.,Bowmanville Cement Plant,Bowmanville,327310,1244789.906,0,340.5549,1159.958,0,0,0,,1246291,1246291,1246291,Conestoga-Rovers & Associates Limited (CRA)
2011,1130,St. Marys Cement Inc.,St. Marys Cement Plant,St. Marys,327310,537071.8786,0,116.486,360.1317,0,0,0,,537549,537549,537549,Conestoga-Rovers & Associates Limited (CRA)
2011,1131,Strathcona Paper GP Inc.,Strathcona Paper LP,Napanee,322130,31564.73,0,12.978,170.81,0,0,0,,31749,31749,31749,"DEKRA Certification, Inc."
2011,1132,INEOS Styrenics Ltd.,Sarnia Site,Sarnia,325110,126457.049,0,77.6034,479.446,0,0,0,,127015,127015,127015,Stantec Consulting Ltd.
2011,1133,Suncor Energy Products Partnership,Sarnia Refinery,Sarnia,324110,677150.8425,0,10747.9029,4067.324,0,0,0,,691967,691967,691967,Conestoga-Rovers & Associates Limited (CRA)
2011,1134,Suncor Energy Products Inc.,St. Clair Ethanol Plant,Mooretown,325190,146659.0775,0,63.3192,797.816,0,0,0,,147521,147521,147521,Conestoga-Rovers & Associates Limited (CRA)
2011,1135,Tembec,Kapuskasing Operations,Kapuskasing,322122,22255.689,273673.801,1849.281,3742.94,0,0,0,,301522,27848,27849,Conestoga-Rovers & Associates Limited (CRA)
2011,1136,Tenaris Algoma Tubes,Tenaris Algoma Tubes,Sault Ste. Marie,331210,91979.46412,0,38.0562,500.712,0,0,0,,92519,92519,92519,"DEKRA Certification, Inc."
2011,1137,Terra Inernational (Canada) Inc.,CF Industries Courtright Nitrogen Complex,Courtright,325313,753512.648,0,72.366,79190.027,0,0,0,,832776,761261,761261,SAI Global
2011,1138,Terrace Bay Pulp Inc.,Terrace Bay Pulp,Terrace Bay,322112,124195,888274,6001.947,14489.245,0,0,0,,1032961,144687,144687,SAI Global
2011,1139,The International Group Inc.,Agincourt Plant,Toronto,324190,35950.02,0,15.3846,196.974,0,0,0,,36163,36163,36163,SAI Global
2011,1140,Toyota Motor Manufacturing Canada Inc.,Toyota Motor Manufacturing Canada (Cambridge),Cambridge,336110,55154.291,0,22.869,303.49,0,0,0,,55481,55481,55481,Conestoga-Rovers & Associates Limited (CRA)
2011,1141,Toyota Motor Manufacturing Canada Inc.,Toyota Motor Manufacturing Canada (Woodstock),Woodstock,336110,32138.808,0,13.293,174.84,0,0,0,,32327,32327,32327,Conestoga-Rovers & Associates Limited (CRA)
2011,1142,TransAlta Generation Partnership,Mississauga Cogeneration Plant,Mississauga,221112,337039.8042,0,454.9566,2593.863,0,0,0,,340089,340089,340089,Ernst & Young LLP
2011,1143,TransAlta Generation Partnership,Ottawa Health Sciences Centre (OHSC) Cogeneration Facility,Ottawa,221112,213818.0515,0,303.4248,1674.589,0,0,0,,215797,215797,215797,Ernst & Young LLP
2011,1144,TransAlta Generation Partnership,Sarnia Regional Cogeneration Facility,Sarnia,221112,1189452.43,0,1687.9569,9312.121,0,0,0,,1200453,1200453,1200453,Ernst & Young LLP
2011,1145,TransAlta Generation Partnership,Windsor Essex Cogeneration Plant,Windsor,221112,197921,0,274.1025,1536.825,0,0,0,,199732,199732,199732,Ernst & Young LLP
2011,1146,TransCanada Energy Ltd.,Halton Hills Generating Station,Halton Hills,221112,749377,0,4105.143,6059.973,0,0,0,,759543,759543,759543,"ICF Consulting Canada, Inc."
2011,1147,TransCanada PipeLines Ltd.,TransCanada Pipeline,Kenora,486210,561758.0711,0,11929.2537,4635.12,0,0,0,,578323,578323,578323,"ICF Consulting Canada, Inc."
2011,1148,U.S. Steel Canada Inc.,Hamilton Works,Hamilton,331110,403275.87,0,13990.5255,811.115,0,0,0,,418078,418078,418078,Conestoga-Rovers & Associates Limited (CRA)
2011,1149,Stelco Inc.,Lake Erie,Haldimand County,331110,3650286.32,0,18955.335,1208.69,0,0,0,0,3670451,3670451,3670451,GHD
2011,1150,Union Gas Limited,Natural Gas Transmission and Distribution,Chatham,221210,290742.1011,0,6174.0735,2398.935,0,0,0,,299316,299316,299316,Conestoga-Rovers & Associates Limited (CRA)
2011,1151,University of Guelph,Guelph Campus,Guelph,611310,39965.0126,0,16.5354,230.702,0,0,0,,40213,40213,40213,Conestoga-Rovers & Associates Limited (CRA)
2011,1152,University of Toronto,St George Campus,Toronto,611310,84059.2989,0,425.838,628.68,0,0,0,,85114,85114,85114,Conestoga-Rovers & Associates Limited (CRA)
2011,1153,The University of Western Ontario,Main Campus,London,611310,49845.282,26.0105,20.6262,287.897,0,0,0,,50180,50154,50154,SAI Global
2011,1156,Whitby Cogeneration L.P.,Whitby Cogeneration,Whitby,221112,203932,0,323,1663,0,0,0,,205918,205918,205918,Conestoga-Rovers & Associates Limited (CRA)
2011,1157,Glencore Canada Corporation,Kidd Metallurgical Site,Timmins/District of Cochrane,212233,28126.19,0,11.634,153.14,0,0,0,,28291,28291,28291,Stantec Consulting Ltd.
2011,1158,Glencore Canada Corporation,Sudbury Integrated Nickel Operations Smelter,Falconbridge,331410,121811.9668,0,15.4739,204.321,0,0,0,,122032,122032,122032,Stantec Consulting Ltd.
2011,1159,York University,York University - Keele Campus,Toronto,611310,55383,0,229.74,427.8,0,0,0,,56041,56041,56041,Conestoga-Rovers & Associates Limited (CRA)
2011,1165,University of Windsor,University of Windsor,Windsor,611310,27677.6,0,11.34,159.96,0,0,0,,27849,27849,27849,Conestoga-Rovers & Associates Limited (CRA)
2011,1168,Vale Canada Limited,"Copper Cliff Mining, Smelting and Refining Complex",Copper Cliff,331410,411841.93,0,133.2479,1917.532,0,0,0,,413893,413893,413893,Ernst & Young LLP
2012,1001,ADM Agri-Industries,ADM AGRI-INDUSTRIES - ADM Windsor,Windsor,311224,65970.209,0,27.3006,359.0234,0,0,0,,66357,66357,66357,SGS- United Kingdom Ltd
2012,1002,Air Products Canada Ltd.,Corunna Hydrogen Facility,Corunna,325120,485014.75,0,0.0189,0.031,0,0,0,,485015,485015,485015,Conestoga-Rovers & Associates Limited (CRA)
2012,1003,Algonquin Power Energy From Waste Inc.,Algonquin Power  Energy from Waste Inc.,Brampton,562210,76321.94,76914.81,1030.26,1205.9,0,0,0,,155473,78558,78558,Conestoga-Rovers & Associates Limited (CRA)
2012,1005,ArcelorMittal Dofasco Inc.,Dofasco Hamilton,Hamilton,331110,5078255.886,0,19022.8815,8343.867,0,0,0,,5105623,5105623,5105623,Ernst & Young LLP
2012,1006,Atlantic Packaging Products Ltd.,111 Progress,Scarborough,322130,51161,9865.9,21,279,0,0,0,,61327,51461,51461,Conestoga-Rovers & Associates Limited (CRA)
2012,1007,Atlantic Power LP,Kapuskasing Power Plant,Kapuskasing,221112,130074.4817,0,712.5577,1060.9177,0,0,0,,131848,131848,131848,Stantec Consulting Ltd.
2012,1008,Atlantic Power LP,Nipigon Power Plant,Nipigon,221112,104045,0,569.9631,848.6123,0,0,0,,105464,105464,105464,Stantec Consulting Ltd.
2012,1009,Atlantic Power LP,North Bay,North Bay,221112,129333.34,0,708.4978,1054.868,0,0,0,,131097,131097,131097,Stantec Consulting Ltd.
2012,1010,Atlantic Power LP,Tunis Power Plant,Tunis,221112,146570,0,802.9214,1195.4587,0,0,0,,148569,148569,148569,Stantec Consulting Ltd.
2012,1011,Brampton Brick Limited,Brampton Brick,Brampton,327120,71948,0,14.91,195.3,0,0,0,,72159,72159,72159,Stantec Consulting Ltd.
2012,1012,Brighton Beach Power L.P.,Brighton Beach Power,Windsor,221112,101670,0,546,806,0,0,0,,103022,103022,103022,Conestoga-Rovers & Associates Limited (CRA)
2012,1013,Brock University,University/Power Generation Facility,St. Catharines,611310,24218,0,114.87,186,0,0,0,,24519,24519,24519,Conestoga-Rovers & Associates Limited (CRA)
2012,1014,Lake Superior Power,Lake Superior Power,Sault Ste Marie,221112,339549.544,0,1860.075,2745.67,0,0,0,,344156,344156,344156,Conestoga-Rovers & Associates Limited (CRA)
2012,1015,Bruce Power LP,Bruce Power,Tiverton,221113,31977.804,0,26.502,305.97,0,0,0,,32311,32311,32311,Conestoga-Rovers & Associates Limited (CRA)
2012,1016,Bunge Canada Holdings I ULC,Bunge Canada - Hamilton Plant,Hamilton,311224,49888.67,0,20.58,272.8,0,0,0,,50183,50183,50183,Conestoga-Rovers & Associates Limited (CRA)
2012,1017,Cabot Canada Limited,Cabot Canada Limited,Sarnia,325189,188530.3271,0,3.9816,52.39,0,0,0,,188587,188587,188587,Conestoga-Rovers & Associates Limited (CRA)
2012,1018,Canadian Gypsum Company,CGC Hagersville Plant,Hagersville,327420,51428.46,0,21.2783,279.961,0,0,0,,51730,51730,51730,Stantec Consulting Ltd.
2012,1019,"Cardinal Power of Canada, L.P.",Cardinal Power,Cardinal,221112,537058.98,0,2942.0492,4343.0256,0,0,0,,544345,544345,544345,Stantec Consulting Ltd.
2012,1020,Carmeuse Lime Canada,Beachville Operation,Ingersoll,327410,470557.6286,0,211.1592,592.317,0,0,0,,471362,471362,471362,Stantec Consulting Ltd.
2012,1021,Carmeuse Lime Canada,Dundas Operations,Dundas,327410,417750.7,0,39.144,389.98,0,0,0,,418180,418180,418180,Stantec Consulting Ltd.
2012,1022,Carmeuse Lime Canada,Northern Lime Limited,Blind River,327410,110671.7713,0,66.449,110.0655,0,0,0,,110849,110849,110849,Stantec Consulting Ltd.
2012,1023,Cascades Canada ULC.,"Norampac Trenton, a Division of Cascades Canada ULC.",Trenton,322130,38994.13,33524.3,241.416,655.65,0,0,0,,73416,39891,39891,Enviro-Access Inc.
